Chlorpromazine ,13,,,,
Chlorpropamide ,13,,,,
Chlortetracycline ,13,,,,
TETRACYCLINES ,13,,,,
Choking ,12,,,,
Cholagogues ,13,5,,,
Cholangiography ,5,,,,
Cholangitis ,5,1,,,
Cholecystectomy ,5,,,,
Cholecystitis ,5,1,,,
Cholecystography ,5,,,,
Cholecystokinin ,5,,,,
Cholelithiasis ,5,,,,
Cholelithotomy ,5,,,,
Cholera ,2,5,,,
Choleretic ,2,5,,,
Cholestasis ,5,,,,
Cholesterol ,14,,,,
Choline ,8,,,,
Cholinergic ,8,,,,
Cholinesterase ,8,,,,
Chondroma ,6,,,,
Chorda ,8,,,,
Chorea ,7,,,,
Choriocarcinoma ,6,,,,
Chorion ,11,,,,
Chorionic Gonadotrophic hormone,11,,,,
cgh,11,,,,
Choroid ,8,,,,
Choroiditis ,8,,,,
UVEITIS ,8,,,,
Choroid Plexus ,8,,,,
Christmas Disease ,6,,,,
Chromaffin ,8,4,,,
Chromatin ,11,,,,
Chromic Acid ,7,,,,
Chromosome,11,,,,
Chronic Obstructive Pulmonary Disease,12,,,,
Chromosomes ,11,,,,
Fatigue ,7,8,9,,
copd,12,,,,
Chyle ,5,,,,
Chyluria ,5,10,,,
Chyme ,5,,,,
Chymopapain ,7,,,,
Chymotrypsin ,5,,,,
Cicatrix ,7,,,,
Ciclosporin,1,13,,,
Cilia ,7,,,,
Ciliary Body ,8,,,,
Cimetidine ,5,13,,,
Cimex Lectularius ,2,,,,
Cinchona ,2,,,,
Ciprofloxacin ,2,13,,,
Circle of Willis ,8,3,,,
Circulatory ,3,,,,
Circumcision ,11,7,,,
Cirrhosis ,7,,,,
Cirsoid ,3,,,,
Aneurysm ,3,,,,
Cisplatin ,6,,,,
Citric Acid ,14,,,,
CJD ,8,,,,
CREUTZFELDT-JAKOB DISEASE ,8,,,,
Claudication ,3,7,,,
Claustrophobia ,9,,,,
Clavicle ,7,,,,
Claw-Foot ,7,,,,
PES CAVUS ,7,,,,
Claw-Toes ,7,,,,
Cleft Foot ,7,11,,,
Claw Hand ,7,8,,,
Cleft Palate ,11,,,,
Clicking Finger ,7,,,,
Climacteric ,11,,,,
Clindamycin ,2,13,,,
Clinical ,15,,,,
Clitoris ,11,,,,
Clofazimine ,7,13,,,
Clofibrate ,13,14,,,
Clomiphene ,11,13,,, 
Clomipramine ,13,9,,,
Clonazepam ,13,8,,,
Clone ,11,,,,
Clonic ,7,8,,,
Clonidine ,13,,,,
Cloning ,11,,,,
Clonus ,7,,,,
Clormethiazole ,13,9,,,
Clostridium ,2,,,,
Clot ,3,,,,
Clotrimazole ,13,2,,,
COAGULATION. ,3,,,,
Clotting ,3,,,,
Clozapine ,13,9,,,
Clubbing ,3,,,,
Club-Foot ,11,7,,,
Cluster ,15,,,,
CYTOMEGALOVIRUS ,1,,,,
CMV,1,,,,
Coagulation ,3,,,,
Coagulopathy ,3,,,,
Coarctation ,3,,,,
Cobalamins ,14,,,,
Cobalamin ,14,,,,
Cobalt-60 ,6,,,,
Cocaine ,13,,,,
Cocci ,2,,,,
Coccydynia ,7,8,,,
Coccyx ,7,8,,,
Cochlea ,8,,,,
Cochlear Implant ,8,,,,
ear Implant ,8,,,,
Codeine ,13,8,,,
Cod-Liver Oil ,14,,,,
Coeliac Disease ,5,,,,
Celiac Disease ,5,,,,
Coelioscopy ,5,,,,
Cognition ,8,,,,
Cognitive Behavior Therapy ,9,,,,
Coitus ,11,,,,
intercourse ,11,,,,
sexual ,11,,,,
sex,11,,,,
Colchicine ,13,14,,,
GOUT ,14,,,,
Colchicum ,2,,,,
Common Cold ,1,,,,
Cold Sores ,1,,,,
Colectomy ,5,,,,
Cholestyramine ,13,5,,,
Colic ,5,,,,
Coliform ,2,,,,
Colistin ,2,,,,
Colitis ,5,,,,
Collagen ,7,,,,
Collapse ,8,9,,,
Collar-Bone ,7,,,,
CLAVICLE ,7,,,,
Colles’ Fracture ,7,,,,
Collodions ,7,,,,
Colloid ,13,,,,
Coloboma ,11,,,,
Colon ,5,,,,
Colonoscope ,5,,,,
Colonoscopy ,5,,,,
Colostomy ,5,,,,
Colostrum ,11,,,,
Color Blindness ,8,,,,
Colporrhaphy ,11,,,,
Colposcopy,11,,,,
Coma ,8,,,,
Comedones ,7,,,,
Comedone,7,,,,
Commensal ,2,,,,
Fracture ,7,,,,
Comminuted ,7,,,,
Commissure ,8,,,,
Communicable ,1,,,,
Compatibility ,1,,,,
Compensation ,15,,,,
Complement ,1,,,,
Complexion ,7,,,,
Compliance ,9,,,,
Compress ,15,,,,
caisson disease ,7,,,,
Compressed Air ,12,,,,
Complement ,1,,,,
Compression ,15,,,,
Computed Tomography ,15,,,,
CT,15,,,,
Condom ,11,,,,
Condyle ,7,,,,
Concussion ,8,,,,
Conception ,11,,,,
Computerised Tomography ,15,,,,
Condyloma ,11,7,,,
Cone ,8,,,,
Confidentiality ,15,,,,
Congenital ,11,,,,
Adrenal Hyperplasia ,11,,,,
ADRENOGENITAL ,11,,,,
Congestion ,12,,,,
Conjoined ,11,,,,
Conjunctiva ,8,,,,
Conjunctivitis ,8,,,,
Connective Tissue ,7,,,,
Consanguinous ,11,,,,
Consciousness ,8,,,,
Consolidation ,14,,,,
Constipation ,5,,,,
Constitution ,15,,,,
Consultant ,15,,,,
Consumption ,5,,,,
TUBERCULOSIS ,12,2,,,
Contact Lense,8,,,,
Contact Lenses ,8,,,,
Contagion ,1,2,,,
Fever ,1,2,,,
TRANSFUSION ,6,3,,,
Contraception ,11,,,,
Contracture ,7,,,,
Contrast ,15,,,,
Contre ,7,,,,
Controlled ,13,,,,
Contusion ,7,,,,
Convalescence ,15,,,,
Convergence ,8,,,,
Conversion ,9,,,,
Convolution ,8,,,,
Coordination ,8,,,,
Copper ,14,,,,
Coprolalia ,8,7,,,
Cooley’s Anaemia,6,,,,
Coomb ,1,6,,,
THALASSAEMIA ,6,,,,
Copulation ,11,,,,
Cordotomy ,8,,,,
Cornea ,8,,,,
Corneal Graft ,8,,,,
Graft ,1,,,,
Corneal Reflex ,8,,,,
Corns ,7,,,,
Bunions ,7,,,,
Coronary ,3,,,,
Angioplasty ,3,,,,
Grafting ,1,,,,
Thrombosis ,3,,,,
Coronavirus ,1,,,,
Coroner ,15,,,,
Corpulence ,14,,,,
Cor Pulmonale ,3,,,,
Pulmonary heart disease ,3,,,,
Corpuscle ,14,,,,
Corpus Luteum ,11,,,,
Corrigan’s Pulse ,3,,,,
Corrosives ,15,,,,
Corrosive ,15,,,,
Corset ,7,,,,
Cortex ,8,,,,
Corticosteroids ,13,14,,,
Corticosteroid,13,14,,,
Corticotropin ,13,,,,
Cortisol ,4,,,,
Cortisone ,4,,,,
Corynebacteria ,2,,,,
Coryza ,1,,,,
Costal ,7,,,,
Costalgia ,7,,,,
SUDDEN INFANT DEATH SYNDROME ,11,,,,
sids,11,,,,
Co-Trimoxazole ,13,2,12,,
trimethoprim ,13,2,12,,
sulphamethoxazole ,13,2,,,
Cough ,12,,,,
Syncope ,8,,,,
Counselling ,9,,,,
Cowper’s Glands ,11,,,,
Cowper’s Gland,11,,,,
Cowpox ,1,,,,
COX-2 ,14,,,,
Inhibitor ,13,,,,
Coxalgia ,7,,,,
Coxa Vara ,7,,,,
Coxsackie ,1,,,,
CPR ,3,12,,,
CARDIOPULMONARY RESUSCITATION ,3,12,,,
Crab-Louse ,2,,,,
crabs,2,,,,
Pediculus pubis ,2,,,,
PEDICULOSIS ,2,,,,
Cracked Pot ,12,,,,
Cradle ,7,,,,
Cramp ,7,,,,
Cranial Nerves ,8,,,,
Cranial Nerve ,8,,,,
Craniotomy ,7,8,,,
Cranium ,7,8,,,
Cream ,7,,,,
Creatine ,14,,,,
Kinase ,14,,,,
Creatinine ,14,,,,
Eruption ,7,,,,
STRONGYLOIDIASIS ,2,,,,
Cremation ,15,,,,
Crenation ,6,,,,
Creosote ,13,2,,,
Crepitation ,12,,,,
Crepitations ,12,,,,
Crepitus ,12,,,,
cresol,13,2,,,
Cretinism ,4,,,,
HYPOTHYROIDISM ,4,,,,
Creutzfeldt-Jakob Disease ,8,,,,
CJD ,8,,,,
Crohn’s Disease ,5,,,,
Crotamiton ,13,7,,,
Crotch ,11,,,,
PERINEUM ,11,,,,
Croup ,12,,,,
CRP ,2,,,,
Cruciate Ligaments ,7,,,,
Crural ,7,,,,
Crush Syndrome ,10,,,,
Crusta Lactea ,7,11,,,
Crutch ,7,,,,
Palsy ,8,,,,
Cryoanalgesia ,8,,,,
Cryoprecipitate ,6,,,,
Cryopreservation ,1,,,,
Cryoscopy ,15,,,,
Cryosurgery ,15,,,,
Cryotherapy ,15,,,,
Cryptococcosis ,2,,,,
Cryptococcus ,2,,,,
Cryptorchidism ,2,,,,
CSF ,8,,,,
CEREBROSPINAL FLUID ,8,,,,
CT Scan ,15,,,,
CT Scanner ,15,,,,
Culdoscopy ,11,,,,
Curette ,15,,,,
Cushing’s Syndrome ,4,,,,
Cutaneous ,7,,,,
Cuticle ,7,,,,
Cuts ,15,,,,
Cyanide Poisoning ,14,,,,
Cyanides ,14,,,,
Cyanocobalamin ,14,,,,
Cyanosis ,3,,,,
Cybernetics ,15,,,,
Cyclamates ,14,,,,
Cyclical Oedema ,11,,,,
Cyclical edema ,11,,,,
Cyclizine ,13,1,,,
Hydrochloride ,14,,,,
Cyclophosphamide ,13,6,,,
Cycloplegia ,8,,,,
Cyclopropane ,13,8,,,
Cycloserine ,13,2,,,
Cyclothymia ,9,,,,
Cyclotron ,15,6,,,
Cyesis ,11,,,,
Cystectomy ,10,,,,
Cyproterone ,13,11,,,
Cysteine ,14,,,,
Cystic Duct ,5,,,,
Cysticercosis ,2,,,,
Cystic Fibrosis ,12,,,,
Cystitis ,10,,,,
Cystocoele ,10,,,,
Cystogram ,10,,,,
Cystometer ,10,,,,
Cystometry ,10,,,,
Cystoscope ,10,,,,
Cysts ,10,,,,
Cytarabine ,6,,,,
Cytogenetics ,11,,,,
Cytokines ,4,6,,,
Cytology ,14,,,,
Cytomegalovirus ,1,,,,
CMV ,1,,,,
Cytometer ,14,,,,
Cytoplasm ,14,,,,
Cytotoxic ,14,,,,
Da Costa,3,,,,
Da Costa’s Syndrome ,3,,,,
EFFORT SYNDROME ,3,,,,
Dacryocystitis ,8,,,,
Dactinomycin ,13,,,,
Dactylitis ,11,,,,
Danazol ,4,,,,
Dandruff ,7,,,,
Dantrolene ,13,,,,
Dapsone ,13,7,,,
Dartos ,11,,,,
Rape ,11,,,,
Day Blindness ,8,,,,
Daydream ,9,,,,
Daydreams,9,,,,
DIDANOSINE ,1,,,,
DICHLORODIPHENYL TRICHLOROETHANE ,13,,,,
DDT ,13,,,,
DDI ,1,,,,
Nightshade ,13,,,,
Atropa belladonna ,13,,,,
Dead Space ,12,,,,
Deafness ,8,,,,
Deamination ,14,,,,
Debility ,7,,,,
Debridement ,15,,,,
Decidua ,11,,,,
Decoction ,13,,,,
Decompensation ,3,,,,
Decongestant ,12,,,,
Decubitus ,15,,,,
Decussation ,8,,,,
Deep Vein Thrombosis ,3,,,,
dvt,3,,,,
Defaecation ,5,,,,
Defibrillation ,3,,,,
Defibrillator ,3,,,,
Deficiency ,14,,,,
Deficient,14,,,,
Deformities ,11,,,,
Deformity,11,,,,
Degeneration ,14,,,,
Degenerative ,14,,,,
Deglutition ,5,,,,
Dehiscence ,15,,,,
Dehydration ,14,,,,
Delhi Boil ,2,,,,
Delinquency ,9,,,,
Delirium ,9,,,,
Déjà Vu ,9,,,,
Deja Vu,9,,,,
Delivery ,11,,,,
Delta Waves ,8,,,,
Delta Wave,8,,,,
Deltoid ,7,,,,
Delusion ,9,,,,
Delusions ,9,,,,
Delusional ,9,,,,
Dementia ,8,,,,
Demography ,15,,,,
De Morgan’s Spots ,6,7,,,
HAEMANGIOMA,6,7,,,
Demyelination ,8,,,,
Dendritic Ulcer ,1,11,,,
Denervation ,8,,,,
Dengue ,2,,,,
Dental ,7,,,,
Dentine ,7,,,,
Dentition ,7,,,,
Denture ,7,,,,
Dentist ,7,,,,
Deodorant ,7,,,,
Deodorants ,7,,,,
Deoxyribonucleic Acid ,14,,,,
DNA,14,,,,
Dependence ,9,,,,
Depigmentation ,7,,,,
Depilation ,7,,,,
Depression ,9,,,,
Depressor ,13,9,,,
Deprivation ,9,,,,
Dermabrasion ,7,,,,
Dermatitis ,7,,,,
Dermatofibroma ,7,,,,
Dermatoglyphics ,11,,,,
Dermatologist ,7,,,,
Dermatology ,7,,,,
Dermatome ,11,7,8,,
Dermatomyositis ,1,7,8,,
Dermatophytes ,2,,,,
Dermographism ,7,,,,
Dermoid Cyst ,7,,,,
Desensitisation ,9,,,,
Desferrioxamine ,13,6,,,
Desquamation ,7,,,,
scaling ,7,,,,
Detached Retina ,8,,,,
Detergent ,15,,,,
Detoxication ,14,,,,
Deviance ,9,,,,
Dexamethasone ,13,1,,,
Dexamphetamine ,13,8,,,
Dextran ,14,,,,
Dextrocardia ,3,,,,
Dextromethophan ,13,12,,,
Dextrose ,14,,,,
Diabetes Insipidus ,4,,,,
Diabetes Mellitus ,4,,,,
Gestational diabetes ,11,4,,,
Aetiology ,4,,,,
hypoglycemia ,14,,,,
Neuropathy ,8,,,,
Nephropathy ,10,,,,
lesions ,15,,,,
ketoacidosis ,14,,,,
Dialysis ,6,,,,
Hemodialysis ,6,,,,
Diamorphine ,13,,,,
HEROIN ,13,,,,
Diaphoresis ,7,,,,
Diaphragm ,7,,,,
Diaphysectomy ,7,,,,
Diaphysis ,7,,,,
Diarrhoea ,5,,,,
Diarrhea ,5,,,,
Diastase ,5,,,,
Diastasis ,7,,,,
Diastole ,3,,,,
Diastolic ,3,,,,
Diathermy ,15,,,,
Diathesis ,11,,,,
Diazepam ,13,,,,
Dicephalus ,11,8,,,
Dicrotism ,3,,,,
Dichlorodiphenyl ,13,,,,
Trichloroethane ,13,,,,
Didanosine ,1,,,,
Dieldrin ,13,,,,
Diencephalon ,8,,,,
Dienoestrol ,11,,,,
Diet ,14,,,,
Diethylcarbamazine ,13,2,,,
PIPERAZINE ,13,2,,,
Dietitian ,14,,,,
Differentiation ,11,,,,
Digestion ,5,,,,
Digoxin ,13,3,,,
Dihydrocodeine ,13,8,,,
Dilatation ,11,,,,
Curettage ,11,,,,
Dilator ,13,7,,,
Diltiazem ,13,3,,,
Diluents ,10,,,,
Dimenhydrinate ,13,1,,,
Dimercaprol ,13,5,,,
Dioctyl Sodium Sulphosuccinate ,13,,,,
Dioctyl,13,,,,
Sulphosuccinate ,13,,,,
Diodone ,10,,,,
Dioptre ,8,,,,
Diphenhydramine ,13,1,,,
Diphenoxylate ,13,5,,,
Diphtheria ,2,,,,
Diplegia ,7,8,,,
Diplococcus ,2,,,,
Diploid ,11,,,,
Diplopia ,8,,,,
Diprosopus ,11,,,,
Dipsomania ,9,,,,
Dipygus ,11,,,,
Disability ,15,,,,
Disabled ,15,,,,
Disarticulation ,7,,,,
amputation ,7,,,,
Disc ,7,8,,,
Discharge ,7,,,,
Discission ,15,,,,
Discoid Lupus Erythematosus ,1,,,,
Lupus Erythematosus ,1,,,,
Erythematosus ,1,,,,
LUPUS ,1,,,,
DLE ,1,,,,
Disinfectant ,2,,,,
Disinfectants,2,,,,
Disinfection ,2,,,,
Disinfestation ,2,,,,
Dislocation ,7,,,,
Disodium Cromoglycate ,13,12,1,,
Disopyramide ,13,3,,,
Disorientation ,9,,,,
Displacement ,9,,,,
Dyspraxia ,11,8,,,
APRAXIA ,11,8,,,
Dissection ,15,,,,
Disseminated ,15,,,,
Sclerosis ,7,,,,
Dissociation ,9,,,,
Dissociative ,9,,,,
Distal ,7,,,,
Distichiasis ,11,,,,
Distoma ,2,,,,
Disulfiram ,13,9,,,
Atrophy ,14,,,,
Disuse ,14,,,,
Dithranol ,13,7,,,
Diuresis ,10,,,,
Diuretics ,10,,,,
Diverticular Disease ,5,,,,
Diverticulitis ,5,,,,
Diverticulosis ,5,,,,
Diverticulum ,5,,,,
Dizygotic ,11,,,,
Dizziness ,8,,,,
DMSA ,13,5,,,
LEAD ,14,,,,
DNA ,14,,,,
DNR ,15,,,,
Dobutamine ,13,3,,,
Docetaxel ,13,6,,,
Docusate ,13,5,,,
RABIES ,1,,,,
Dolichocephalic ,7,,,,
Donepezil ,13,8,,,
Insemination ,11,,,,
Donor ,1,,,,
Dopa ,13,8,,,
Dopamine ,8,,,,
root,8,,,,
Dorsum ,7,,,,
Dorzolamide ,13,3,,,
Dosage ,13,,,,
Dothiepin ,13,9,,,
Douche ,11,,,,
Double Vision ,8,,,,
SQUINT ,8,,,,
Down’s Syndrome ,11,,,,
Down Syndrome ,11,,,,
Doxorubicin ,13,6,,,
Doxycycline ,13,2,,,
DPT ,13,1,,,
Vaccine ,13,1,,,
Dracontiasis ,2,,,,
Dracunculiasis ,2,,,,
Dramamine ,13,9,,,
Draught ,13,,,,
Dreams ,9,,,,
Dream,9,,,,
Drepanocytosis ,6,,,,
SLEEP ,8,,,,
Dressings ,7,,,,
Dressing,7,,,,
Drop Foot ,8,,,,
Drop Wrist ,8,,,,
Absorption ,5,,,,
Clearance ,5,3,,,
Metabolism ,14,,,,
Interaction ,13,,,,
Drunk ,8,9,,,
Drunkenness ,8,9,,,
Drinking,15,,,,
Drink,15,,,,
Duchenne Muscular Dystrophy ,7,,,,
Duct ,7,,,,
Ductless ,7,,,,
Arteriosus ,3,,,,
Deferens ,11,,,,
Ductus ,3,,,,
Dumbness ,8,,,,
Dumping ,5,,,,
Duodenal ,5,,,,
Duodenum ,5,,,,
Dupuytren ,7,,,,
Dura Mater ,8,,,,
DVT ,3,,,,
DEEP VEIN THROMBOSIS ,3,,,,
Dwarfism ,11,7,,,
Dynamometer ,7,,,,
Dysarthria ,8,,,,
Dyscalculia ,8,,,,
Dyschezia ,5,,,,
Dysdiadochokinesia ,8,,,,
Dysentery ,5,,,,
Shigellosis ,2,,,,
Entamoeba histolytica ,2,,,,
Entamoeba,2,,,,
histolytica ,2,,,,
Dysidrosis ,7,,,,
Dyskinesia ,7,8,,,
Dyslexia ,8,,,,
Dysmenorrhoea ,11,,,,
Dyspareunia ,11,,,,
Dyspepsia ,5,,,,
Dysphagia ,5,,,,
Dysphonia ,8,12,,,
Dysplasia ,14,,,,
Dyspnoea ,12,,,,
Dyspraxia ,11,8,,,
Dysrhythmia ,3,,,,
Dystocia ,11,,,,
Dystonia ,7,8,,,
Dystrophia ,7,8,4,,
Myotonica ,7,8,4,,
Dystrophy ,14,,,,
Dysuria ,10,,,,
Ear ,8,,,,
Tuning ,8,,,,
Hearing ,8,,,,
EARACHE ,8,,,,
TINNITUS ,8,,,,
WAX ,8,,,,
cerumen ,8,,,,
OTITIS ,8,,,,
OTOSCLEROSIS ,8,,,,
MENIÈRE’S DISEASE ,8,,,,
MASTOIDITIS ,8,,,,
Anorexia ,9,5,14,,
Bulimia ,9,5,14,,
Anorexic,9,5,14,,
Bulimic,9,5,14,,
Ebola ,1,,,,
Eburnation ,7,,,,
Ecchymosis ,7,3,,,
ECG ,3,,,,
ELECTROCARDIOGRAM ,3,,,,
Echinococcus ,2,,,,
Echocardiography ,3,,,,
Echolalia ,8,,,,
Echoviruses ,1,,,,
Eclampsia ,11,,,,
Ecstasy ,13,,,,
ECT ,9,,,,
ELECTROCONVULSIVE THERAPY ,9,,,,
Ectasia ,7,,,,
Ecthyma ,2,,,,
Ectoderm ,7,,,,
Ectopic ,11,,,,
Ectromelia ,11,,,,
Ectropion ,8,,,,
Eczema ,7,,,,
Edentulous ,7,,,,
EDTA ,13,5,,,
Ethylenediamine tetra-acetic ac ,13,5,,,
EEG ,3,,,,
ELECTROENCEPHALOGRAPHY ,3,,,,
Efavirenz ,13,1,,,
Efferent ,8,,,,
Effort  ,7,,,,
Effusion ,3,,,,
Egg ,11,,,,
Eisenmenger ,3,,,,
Ejaculation ,11,,,,
Elastic ,7,,,,
Electrical ,15,,,,
Electrocardiogram ,3,,,,
ECG ,3,,,,
Electrocardiography ,3,,,,
Electrocautery ,15,,,,
Electrocoagulation ,15,,,,
Electrocochleography ,8,,,,
ELECTROCONVULSIVE,15,,,,
ECT,15,,,,
Electroencephalography ,8,,,,
EEG ,8,,,,
Electrolysis ,14,,,,
Electrolytes ,14,,,,
Electromyography ,3,,,,
EMG ,3,,,,
Electron ,15,,,,
Electronic ,15,,,,
Electron Microscope ,15,,,,
Microscope ,15,,,,
Electro-Oculography ,15,,,,
Electrophoresis ,15,,,,
Electroretinogram ,8,,,,
Elephantiasis ,2,,,,
ELISA ,14,,,,
ENZYME-LINKED IMMUNOSORBENT ASSAY ,14,,,,
Brugia malayi ,2,,,,
Wuchereria bancrofti ,2,,,,
Elixir ,13,,,,
Emaciation ,15,,,,
Embalming ,15,,,,
Embolectomy ,3,,,,
Embolism ,3,,,,
Embolus ,3,,,,
Embrocations ,13,7,,,
Embryo ,11,,,,
Embryology ,11,,,,
Emesis ,5,,,,
Emergency ,15,,,,
Emetics ,5,,,,
Emetine ,13,2,,,
EMG ,3,,,,
Emission ,15,,,,
EMLA ,13,7,8,,
Emmetropia ,8,7,,,
Emollients ,13,7,,,
Emollient,13,7,,,
Emotion ,9,,,,
Empathy ,9,,,,
Emphysema ,12,,,,
Empirical ,15,,,,
Empyema ,7,6,,,
Emulsions ,14,,,,
Enamel ,7,,,,
Encephalin ,8,13,,,
Encephalitis ,8,1,,,
Encephaloid ,6,,,,
Encephalomyelitis ,8,1,,,
Encephalopathy ,8,,,,
Enchondroma ,6,7,,,
Encysted ,2,,,,
Endarterectomy ,3,,,,
Endarteritis ,3,,,,
Endemic ,15,,,,
Endocarditis ,3,,,,
Endocardium ,3,,,,
Endocrine Glands ,4,,,,
Adrenal gland ,4,,,,
Adrenal glands ,4,,,,
Ovaries ,11,,,,
Ovary,11,,,,
Ovarian,11,,,,
testicles ,11,,,,
testicular,11,,,,
testes,11,,,,
Oestradiol ,11,,,,
progesterone ,11,,,,
TESTOSTERONE ,11,,,,
Pancreas ,5,,,,
Parathyroid ,4,,,,
Pituitary ,4,,,,
Thyroid ,4,,,,
Endocrinology ,4,,,,
Endoderm ,7,,,,
Endogenous ,1,,,,
Endolymph ,4,,,,
Endometriosis ,11,,,,
Endometritis ,11,,,,
Endometrium ,11,,,,
Endorphins ,8,,,,
Endoscope ,15,,,,
ERCP ,5,,,,
Endoscopic Retrograde Cholangiopancreatography,5,,,,
Endoscopy ,15,,,,
Endothelium ,7,,,,
Endotoxin ,14,,,,
Endotracheal Intubation ,12,,,,
Enema ,5,,,,
Enflurane ,13,8,,,
Engagement ,11,,,,
Enkephalins ,13,8,,,
Enophthalmos ,8,,,,
Entamoeba ,2,,,,
Enteral ,5,7,,,
Enteralgia ,5,8,,,
Enteric ,5,,,,
Enteritis ,5,1,,,
Enterobiasis ,5,,,,
Enterocele ,5,,,,
Enterogastrone ,5,,,,
Enterokinase ,14,,,,
Enteroptosis ,7,5,,,
Enterostomy ,5,,,,
Enterotoxin ,14,,,,
Enterovirus ,1,,,,
Entonox ,13,,,,
Entropion ,8,,,,
Enuresis ,10,9,,,
Enzyme-Linked Immunosorbent Assay,14,,,,
ELISA ,14,,,,
Enzyme ,14,,,,
Eosinophil ,6,,,,
Eosinophilia ,6,,,,
Ephedrine ,13,,,,
Ephelides ,7,,,,
Ephelis ,7,,,,
Epicanthic ,7,,,,
Epicondyle ,7,,,,
Epidemic ,15,,,,
Epidemiology ,15,,,,
Epidermis ,7,,,,
Epidermophyton ,2,7,,,
Epididymis ,11,,,,
Anaesthesia ,13,8,,,
Epidural ,13,8,,,
Epigastrium ,15,,,,
Epigenetics ,15,,,,
Epiglottis ,5,,,,
Epiglottitis ,5,,,,
Epignathus ,11,,,,
Epilation ,7,,,,
Epilepsy ,8,,,,
seizure ,8,,,,
Jacksonian,8,,,,
"temporal
lobe epilepsy",8,,,,
petit mal ,8,,,,
Epiloia ,6,8,,,
Epiphora ,6,8,,,
Epiphysis ,7,,,,
Epiphysitis ,7,1,,,
Epirubicin ,13,2,6,10,
Episclera ,8,,,,
Episiotomy ,11,,,,
Epispadias ,11,,,,
Epistasis ,11,,,,
Epistaxis ,3,,,,
Epithelioma ,6,7,,,
Epithelium ,7,,,,
Epizoötic ,15,,,,
Eponym ,15,,,,
Epsom ,15,,,,
Epstein Barr ,1,,,,
EBV,1,,,,
Eptifibitide ,13,6,,,
Epulis ,6,,,,
Erb’s Paralysis ,11,8,,,
ERCP ,5,,,,
Erection ,11,,,,
Ergocalciferol ,13,7,,,
Ergometrine ,13,11,,,
Ergonomics ,15,,,,
Ergosterol ,13,7,,,
Ergot ,14,2,,,
ergotism ,14,2,,,
Ergotamine ,13,8,,,
Erogenous ,11,,,,
Erosion ,7,,,,
Eroticism ,11,,,,
Eructation ,5,,,,
Erysipelas ,2,,,,
Erythema ,7,3,,,
pernio ,7,3,,,
nodosum ,7,3,2,,
multiforme ,7,3,13,,
infectiosum ,7,3,1,,
Erythrasma ,7,2,,,
Erythroblastosis Fetalis ,11,6,,,
Erythroblast ,6,,,,
Erythroblasts,6,,,,
Erythrocyte ,6,,,,
Erythrocytes,6,,,,
Sedimentation Rate ,6,,,,
ESR ,6,,,,
Erythroderma ,6,7,,,
Erythromelalgia ,3,7,,,
Erythromycin ,6,,,,
Erythropoeisis ,6,,,,
Erythropoietin ,6,,,,
Eschar ,7,,,,
Escherichia ,2,,,,
Eserine ,13,,,,
PHYSOSTIGMINE ,13,,,,
Esmarch ,15,,,,
ESP ,9,,,,
EXTRASENSORY PERCEPTION ,9,,,,
Hypertension ,3,,,,
Ester ,13,,,,
Essential,14,,,,
Ethambutol ,13,12,2,,
Ethacrynic Acid ,13,10,,,
Ethanol ,13,,,,
Ether ,13,,,,
Etherified ,13,,,,
Starch ,14,,,,
Ethics ,15,,,,
Ethinylestradiol ,11,,,,
Ethmoid ,7,,,,
Ethosuximide ,13,8,,,
Ethyl ,13,8,,,
Ethylene ,13,8,,,
Ethyloestrenol ,14,,,,
Etidronate ,7,,,,
Etiology ,15,,,,
Etomidate ,13,8,,,
Eucalyptus ,15,,,,
Eugenics ,15,,,,
Eukaryote ,14,,,,
Eunuch ,11,,,,
Euphoria ,9,8,,,
Euphoriant ,13,9,8,,
Eustachian ,13,9,8,,
Euthanasia ,15,,,,
Euthyroid ,4,,,,
Evacuant ,5,,,,
Evacuator ,15,,,,
Evaluation ,15,,,,
Evidence ,15,,,,
Evisceration ,15,,,,
Evolution ,15,,,,
Ewing ,6,,,,
Sarcoma ,6,,,,
Exanthem ,1,,,,
Exchange ,1,,,,
Transfusion ,1,,,,
Excimer ,8,,,,
Laser ,8,,,,
Excipient ,13,,,,
Excision ,15,,,,
Excitation ,7,,,,
Excitement ,9,,,,
Excoriation ,7,,,,
Excreta ,5,,,,
Excretion ,5,,,,
Exercise ,3,,,,
Exfoliation ,7,,,,
Exhalation ,12,,,,
Exhibitionism ,11,,,,
Exocrine ,14,,,,
Exogenous ,1,,,,
Exomphalos ,11,,,,
Exophthalmometer ,8,,,,
Exophthalmos ,8,,,,
Exopththalmic Goitre ,8,,,,
Exostosis ,7,,,,
Exotoxin ,14,,,,
Expectant ,15,,,,
Expectorants ,13,12,,,
Expectoration ,13,12,,,
Expiration ,12,,,,
Exploration ,15,,,,
Exposure ,9,,,,
Exsanguinate ,6,,,,
Extension ,7,,,,
Exteriorisation ,7,,,,
Extinction ,9,,,,
Extirpation ,15,,,,
Extracellular ,14,,,,
Extracts ,15,,,,
Extradural ,15,,,,
Extrapyramidal ,8,,,,
Extrasystole ,3,,,,
Extrauterine ,11,,,,
Extravasation ,11,,,,
Extrinsic ,15,,,,
Extrovert ,9,,,,
Exudation ,3,,,,
Eye ,8,,,,
Eyeball ,8,,,,
